Price,Adj Close,Close,High,Low,Open,Volume
Ticker,NQ=F,NQ=F,NQ=F,NQ=F,NQ=F,NQ=F
Datetime,,,,,,
2024-12-30 07:20:00+00:00,21625.75,21625.75,21635.5,21624.5,21635.0,543
2024-12-30 07:25:00+00:00,21622.25,21622.25,21630.75,21619.5,21628.0,537
2024-12-30 07:30:00+00:00,21618.75,21618.75,21628.75,21615.5,21621.25,583
2024-12-30 07:35:00+00:00,21629.5,21629.5,21629.5,21613.0,21618.25,525
2024-12-30 07:40:00+00:00,21624.25,21624.25,21634.0,21623.0,21629.0,374
2024-12-30 07:45:00+00:00,21631.5,21631.5,21641.0,21622.5,21623.75,565
2024-12-30 07:50:00+00:00,21630.0,21630.0,21634.5,21624.5,21631.75,235
2024-12-30 07:55:00+00:00,21633.5,21633.5,21637.5,21625.5,21628.5,287
2024-12-30 08:00:00+00:00,21642.5,21642.5,21646.25,21620.0,21632.5,992
2024-12-30 08:05:00+00:00,21646.25,21646.25,21661.25,21637.75,21642.25,1035
2024-12-30 08:10:00+00:00,21646.0,21646.0,21646.75,21629.5,21646.75,826
2024-12-30 08:15:00+00:00,21653.25,21653.25,21657.5,21644.75,21645.0,728
2024-12-30 08:20:00+00:00,21655.5,21655.5,21660.25,21646.75,21653.5,502
2024-12-30 08:25:00+00:00,21662.75,21662.75,21666.5,21651.75,21654.5,669
2024-12-30 08:30:00+00:00,21665.25,21665.25,21666.5,21662.75,21662.75,37
2024-12-30 08:40:00+00:00,21660.25,21660.25,21669.5,21656.75,21666.0,1275
2024-12-30 08:45:00+00:00,21649.0,21649.0,21667.25,21649.0,21660.25,511
2024-12-30 08:50:00+00:00,21656.75,21656.75,21657.75,21646.0,21648.75,406
2024-12-30 08:55:00+00:00,21651.5,21651.5,21662.5,21646.5,21656.0,366
2024-12-30 09:00:00+00:00,21649.5,21649.5,21661.25,21645.75,21650.75,667
2024-12-30 09:05:00+00:00,21637.5,21637.5,21651.25,21636.25,21649.75,705
2024-12-30 09:10:00+00:00,21641.25,21641.25,21646.25,21635.5,21637.5,570
2024-12-30 09:15:00+00:00,21624.25,21624.25,21642.5,21623.5,21640.75,628
2024-12-30 09:20:00+00:00,21642.5,21642.5,21642.5,21622.0,21622.0,544
2024-12-30 09:25:00+00:00,21646.25,21646.25,21657.0,21640.25,21643.0,712
2024-12-30 09:30:00+00:00,21643.75,21643.75,21649.0,21634.75,21645.75,466
2024-12-30 09:35:00+00:00,21643.5,21643.5,21650.75,21639.75,21644.0,290
2024-12-30 09:40:00+00:00,21641.5,21641.5,21645.5,21635.75,21643.75,360
2024-12-30 09:45:00+00:00,21641.75,21641.75,21646.0,21632.75,21642.0,440
2024-12-30 09:50:00+00:00,21647.5,21647.5,21654.0,21642.75,21642.75,370
2024-12-30 09:55:00+00:00,21644.5,21644.5,21652.75,21640.25,21646.25,320
2024-12-30 10:00:00+00:00,21649.5,21649.5,21651.75,21639.75,21643.75,205
2024-12-30 10:05:00+00:00,21655.25,21655.25,21657.25,21648.5,21650.25,347
2024-12-30 10:10:00+00:00,21656.5,21656.5,21664.75,21652.0,21655.0,425
2024-12-30 10:15:00+00:00,21660.75,21660.75,21660.75,21656.0,21656.25,218
2024-12-30 10:20:00+00:00,21655.0,21655.0,21662.25,21652.75,21660.25,181
2024-12-30 10:25:00+00:00,21653.0,21653.0,21659.5,21648.0,21653.25,452
2024-12-30 10:30:00+00:00,21657.0,21657.0,21658.0,21653.75,21654.0,174
2024-12-30 10:35:00+00:00,21647.75,21647.75,21658.25,21647.5,21657.75,190
2024-12-30 10:40:00+00:00,21648.5,21648.5,21654.0,21648.5,21649.0,181
2024-12-30 10:45:00+00:00,21652.25,21652.25,21652.5,21644.5,21648.5,301
2024-12-30 10:50:00+00:00,21651.0,21651.0,21659.5,21649.25,21652.25,365
2024-12-30 10:55:00+00:00,21650.25,21650.25,21654.5,21650.0,21650.5,142
2024-12-30 11:00:00+00:00,21655.25,21655.25,21657.0,21651.0,21651.0,188
2024-12-30 11:05:00+00:00,21651.5,21651.5,21657.75,21651.0,21654.75,157
2024-12-30 11:10:00+00:00,21652.75,21652.75,21653.25,21648.5,21651.0,257
2024-12-30 11:15:00+00:00,21655.0,21655.0,21657.0,21651.25,21653.25,219
2024-12-30 11:20:00+00:00,21662.75,21662.75,21665.0,21654.25,21654.5,325
2024-12-30 11:25:00+00:00,21665.5,21665.5,21667.5,21663.25,21663.25,222
2024-12-30 11:30:00+00:00,21662.25,21662.25,21667.0,21658.75,21665.25,298
2024-12-30 11:35:00+00:00,21659.25,21659.25,21663.75,21656.5,21662.25,193
2024-12-30 11:40:00+00:00,21659.25,21659.25,21663.5,21658.25,21659.0,143
2024-12-30 11:45:00+00:00,21657.0,21657.0,21661.5,21655.75,21660.25,118
2024-12-30 11:50:00+00:00,21656.75,21656.75,21660.25,21654.0,21656.25,189
2024-12-30 11:55:00+00:00,21646.5,21646.5,21656.75,21641.75,21656.5,571
2024-12-30 12:00:00+00:00,21645.75,21645.75,21650.0,21642.5,21647.75,502
2024-12-30 12:05:00+00:00,21651.75,21651.75,21653.5,21644.75,21645.5,341
2024-12-30 12:10:00+00:00,21631.0,21631.0,21651.5,21630.25,21651.5,663
2024-12-30 12:15:00+00:00,21633.25,21633.25,21637.75,21631.0,21631.25,333
2024-12-30 12:20:00+00:00,21614.25,21614.25,21633.25,21613.0,21633.0,1098
2024-12-30 12:25:00+00:00,21614.5,21614.5,21620.25,21607.0,21614.25,708
2024-12-30 12:30:00+00:00,21587.75,21587.75,21623.75,21584.25,21615.25,1857
2024-12-30 12:35:00+00:00,21551.5,21551.5,21594.5,21544.75,21588.5,2370
2024-12-30 12:40:00+00:00,21509.5,21509.5,21558.25,21491.5,21549.0,3883
2025-01-02 05:05:00+00:00,21323.75,21323.75,21327.75,21323.75,21324.25,556
2025-01-02 05:10:00+00:00,21341.75,21341.75,21344.5,21323.0,21323.25,746
2025-01-02 05:15:00+00:00,21350.5,21350.5,21355.0,21337.75,21342.75,887
2025-01-02 05:20:00+00:00,21346.75,21346.75,21353.0,21346.25,21351.5,359
2025-01-02 05:25:00+00:00,21349.75,21349.75,21350.25,21343.25,21347.75,295
2025-01-02 05:30:00+00:00,21346.5,21346.5,21353.25,21340.5,21350.0,391
2025-01-02 05:35:00+00:00,21353.25,21353.25,21360.0,21347.0,21347.0,723
2025-01-02 05:40:00+00:00,21360.5,21360.5,21365.0,21352.75,21352.75,718
2025-01-02 05:45:00+00:00,21373.0,21373.0,21373.0,21361.0,21363.25,418
2025-01-02 05:50:00+00:00,21367.5,21367.5,21376.5,21366.25,21373.5,462
2025-01-02 05:55:00+00:00,21369.75,21369.75,21373.75,21364.75,21368.0,334
2025-01-02 06:00:00+00:00,21368.5,21368.5,21372.75,21362.5,21371.0,333
2025-01-02 06:05:00+00:00,21369.25,21369.25,21373.25,21368.25,21369.25,228
2025-01-02 06:10:00+00:00,21368.5,21368.5,21373.0,21364.25,21371.25,256
2025-01-02 06:15:00+00:00,21381.5,21381.5,21382.0,21367.75,21368.25,615
2025-01-02 06:20:00+00:00,21378.25,21378.25,21382.5,21374.25,21381.25,299
2025-01-02 06:25:00+00:00,21364.25,21364.25,21379.5,21356.0,21378.0,534
2025-01-02 06:30:00+00:00,21384.25,21384.25,21389.5,21361.25,21365.5,894
2025-01-02 06:35:00+00:00,21382.25,21382.25,21386.0,21378.25,21384.25,283
2025-01-02 06:40:00+00:00,21381.25,21381.25,21384.75,21380.5,21383.0,109
2025-01-02 06:45:00+00:00,21383.5,21383.5,21393.0,21379.5,21382.0,445
2025-01-02 06:50:00+00:00,21390.5,21390.5,21392.0,21379.0,21384.5,315
2025-01-02 06:55:00+00:00,21389.25,21389.25,21396.75,21386.25,21391.25,468
2025-01-02 07:00:00+00:00,21384.25,21384.25,21398.5,21383.5,21389.25,810
2025-01-02 07:05:00+00:00,21388.5,21388.5,21392.0,21380.0,21384.0,418
2025-01-02 07:10:00+00:00,21379.0,21379.0,21388.5,21378.25,21385.0,357
2025-01-02 07:15:00+00:00,21379.25,21379.25,21382.0,21372.0,21379.0,553
2025-01-02 07:20:00+00:00,21378.0,21378.0,21383.25,21373.25,21379.25,393
2025-01-02 07:25:00+00:00,21381.25,21381.25,21382.75,21373.75,21378.5,295
2025-01-02 07:30:00+00:00,21366.75,21366.75,21381.5,21360.75,21381.5,586
2025-01-02 07:35:00+00:00,21370.25,21370.25,21375.5,21366.0,21366.25,326
2025-01-02 07:40:00+00:00,21359.25,21359.25,21372.75,21356.5,21369.75,573
2025-01-02 07:45:00+00:00,21354.25,21354.25,21359.5,21346.0,21358.5,830
2025-01-02 07:50:00+00:00,21357.0,21357.0,21362.0,21351.75,21354.5,491
2025-01-02 07:55:00+00:00,21357.75,21357.75,21366.0,21352.25,21356.5,565
2025-01-02 08:00:00+00:00,21392.75,21392.75,21401.75,21354.25,21365.75,2027
2025-01-02 08:05:00+00:00,21406.75,21406.75,21410.0,21390.0,21392.25,1657
2025-01-02 08:10:00+00:00,21419.0,21419.0,21424.5,21396.25,21406.25,1432
2025-01-02 08:15:00+00:00,21406.5,21406.5,21421.0,21391.5,21419.0,1160
2025-01-02 08:20:00+00:00,21383.5,21383.5,21406.75,21381.5,21405.0,859
2025-01-02 08:25:00+00:00,21347.25,21347.25,21383.0,21343.0,21383.0,1892
2025-01-02 08:30:00+00:00,21332.75,21332.75,21367.0,21318.0,21347.0,2541
2025-01-02 08:35:00+00:00,21336.25,21336.25,21354.0,21326.25,21333.0,1315
2025-01-02 08:40:00+00:00,21348.75,21348.75,21370.5,21334.25,21335.25,1250
2025-01-02 08:45:00+00:00,21369.75,21369.75,21374.5,21336.5,21345.5,1024
2025-01-02 08:50:00+00:00,21360.0,21360.0,21373.0,21356.5,21368.5,801
2025-01-02 08:55:00+00:00,21375.5,21375.5,21383.5,21356.75,21360.0,1016
2025-01-02 09:00:00+00:00,21361.5,21361.5,21381.0,21350.25,21374.5,1950
2025-01-02 09:05:00+00:00,21386.25,21386.25,21391.75,21358.5,21360.25,1350
2025-01-02 09:10:00+00:00,21395.75,21395.75,21400.0,21383.75,21387.0,1017
2025-01-02 09:15:00+00:00,21399.0,21399.0,21405.5,21389.0,21398.75,670
2025-01-02 09:20:00+00:00,21399.0,21399.0,21400.25,21383.5,21398.0,647
2025-01-02 09:25:00+00:00,21394.0,21394.0,21400.0,21379.5,21399.5,795
2025-01-02 09:30:00+00:00,21390.0,21390.0,21398.25,21385.0,21394.75,554
2025-01-02 09:35:00+00:00,21371.0,21371.0,21396.0,21362.0,21392.0,1036
2025-01-02 09:40:00+00:00,21390.5,21390.5,21392.5,21367.25,21371.5,897
2025-01-02 09:45:00+00:00,21395.25,21395.25,21400.0,21386.0,21388.5,491
2025-01-02 09:50:00+00:00,21384.75,21384.75,21398.0,21379.75,21395.75,611
2025-01-02 09:55:00+00:00,21401.25,21401.25,21403.5,21383.5,21385.25,473
2025-01-02 10:00:00+00:00,21395.0,21395.0,21411.0,21392.25,21402.75,827
2025-01-02 10:05:00+00:00,21394.0,21394.0,21397.5,21377.5,21395.25,559
2025-01-02 10:10:00+00:00,21370.5,21370.5,21395.0,21359.5,21395.0,897
2025-01-02 10:15:00+00:00,21385.5,21385.5,21387.75,21364.5,21369.5,719
2025-01-02 10:20:00+00:00,21382.5,21382.5,21392.0,21377.5,21384.25,371
2025-01-02 10:25:00+00:00,21385.75,21385.75,21390.0,21376.25,21382.75,344
2025-01-02 10:30:00+00:00,21395.5,21395.5,21397.5,21381.75,21384.25,315
2025-01-02 10:35:00+00:00,21399.75,21399.75,21404.0,21393.5,21394.25,470
2025-01-02 10:40:00+00:00,21397.25,21397.25,21400.5,21391.0,21399.25,305
2025-01-02 10:45:00+00:00,21397.75,21397.75,21402.0,21393.5,21397.25,393
2025-01-02 10:50:00+00:00,21378.0,21378.0,21400.0,21365.75,21397.25,921
2025-01-02 10:55:00+00:00,21397.75,21397.75,21399.25,21378.0,21378.0,606
2025-01-02 11:00:00+00:00,21385.25,21385.25,21399.0,21370.5,21398.0,659
2025-01-02 11:05:00+00:00,21387.25,21387.25,21392.75,21376.5,21385.5,482
2025-01-02 11:10:00+00:00,21396.5,21396.5,21403.0,21387.25,21387.25,555
2025-01-02 11:15:00+00:00,21402.75,21402.75,21408.0,21390.0,21396.25,639
2025-01-02 11:20:00+00:00,21400.75,21400.75,21406.25,21397.0,21404.25,490
2025-01-02 11:25:00+00:00,21401.25,21401.25,21406.25,21395.5,21400.75,399
2025-01-02 11:30:00+00:00,21391.0,21391.0,21402.0,21386.0,21401.0,640
2025-01-02 11:35:00+00:00,21403.25,21403.25,21405.0,21389.75,21391.0,485
2025-01-02 11:40:00+00:00,21425.5,21425.5,21426.75,21403.0,21403.75,1289
2025-01-02 11:45:00+00:00,21441.0,21441.0,21447.0,21424.25,21426.0,1342
2025-01-02 11:50:00+00:00,21437.5,21437.5,21442.75,21430.5,21442.0,890
2025-01-02 11:55:00+00:00,21467.75,21467.75,21470.0,21436.75,21437.75,1362
2025-01-02 12:00:00+00:00,21463.0,21463.0,21478.5,21455.5,21467.0,1736
2025-01-02 12:05:00+00:00,21476.0,21476.0,21480.5,21456.5,21465.25,1425
2025-01-02 12:10:00+00:00,21480.75,21480.75,21482.0,21468.25,21476.25,1150
2025-01-02 12:15:00+00:00,21477.75,21477.75,21490.5,21475.25,21479.0,1164
2025-01-02 12:20:00+00:00,21477.75,21477.75,21485.5,21471.75,21480.5,744
2025-01-02 12:25:00+00:00,21483.25,21483.25,21486.25,21472.75,21477.25,702
2025-01-02 12:30:00+00:00,21468.0,21468.0,21486.5,21467.0,21483.75,737
2025-01-02 12:35:00+00:00,21476.5,21476.5,21482.75,21465.25,21466.0,844
2025-01-02 12:40:00+00:00,21451.5,21451.5,21483.5,21445.0,21478.25,1343
2025-01-02 12:45:00+00:00,21441.25,21441.25,21454.5,21437.0,21451.75,1180
2025-01-02 12:50:00+00:00,21431.75,21431.75,21443.5,21413.75,21443.0,1772
2025-01-02 12:55:00+00:00,21444.25,21444.25,21447.0,21426.25,21430.25,932
2025-01-02 13:00:00+00:00,21445.75,21445.75,21448.5,21431.5,21443.75,1020
2025-01-02 13:05:00+00:00,21440.25,21440.25,21452.75,21433.75,21444.25,919
2025-01-02 13:10:00+00:00,21433.25,21433.25,21441.5,21431.0,21438.5,618
2025-01-02 13:15:00+00:00,21422.25,21422.25,21437.75,21422.0,21432.75,710
2025-01-02 13:20:00+00:00,21423.0,21423.0,21436.5,21410.75,21422.0,1322
2025-01-02 13:25:00+00:00,21418.25,21418.25,21426.25,21408.75,21421.0,924
2025-01-02 13:30:00+00:00,21442.25,21442.25,21445.5,21404.25,21419.0,2035
2025-01-02 13:35:00+00:00,21448.75,21448.75,21457.75,21427.5,21442.5,1484
2025-01-02 13:40:00+00:00,21461.0,21461.0,21466.5,21441.5,21448.0,1426
2025-01-02 13:45:00+00:00,21441.5,21441.5,21460.5,21435.25,21459.5,1635
2025-01-02 13:50:00+00:00,21428.25,21428.25,21440.75,21414.25,21439.5,1774
2025-01-02 13:55:00+00:00,21417.5,21417.5,21429.5,21411.0,21429.25,1013
2025-01-02 14:00:00+00:00,21365.75,21365.75,21420.0,21335.0,21417.75,6801
2025-01-02 14:05:00+00:00,21376.25,21376.25,21390.0,21361.5,21365.25,2654
2025-01-02 14:10:00+00:00,21376.25,21376.25,21380.75,21358.0,21376.25,1707
2025-01-02 14:15:00+00:00,21362.5,21362.5,21395.0,21360.0,21377.0,1868
2025-01-02 14:20:00+00:00,21360.5,21360.5,21369.25,21352.25,21362.0,1655
2025-01-02 14:25:00+00:00,21347.75,21347.75,21363.0,21345.25,21362.25,2935
2025-01-02 14:30:00+00:00,21268.0,21268.0,21373.0,21265.25,21347.75,15694
2025-01-02 14:35:00+00:00,21176.25,21176.25,21275.5,21173.0,21268.75,16051
2025-01-02 14:40:00+00:00,21215.25,21215.25,21230.25,21166.5,21177.5,10627
2025-01-02 14:45:00+00:00,21302.75,21302.75,21306.5,21205.75,21219.0,13712
2025-01-02 14:50:00+00:00,21379.5,21379.5,21381.75,21290.0,21306.0,13141
2025-01-02 14:55:00+00:00,21390.75,21390.75,21409.0,21370.0,21379.75,11008
2025-01-02 15:00:00+00:00,21413.25,21413.25,21417.5,21371.0,21394.75,8648
2025-01-02 15:05:00+00:00,21419.0,21419.0,21444.0,21398.25,21412.75,7419
2025-01-02 15:10:00+00:00,21423.25,21423.25,21442.0,21402.75,21417.0,5281
2025-01-02 15:15:00+00:00,21358.5,21358.5,21433.25,21356.75,21423.25,6613
2025-01-02 15:20:00+00:00,21270.75,21270.75,21369.5,21255.0,21358.75,14905
2025-01-02 15:25:00+00:00,21291.75,21291.75,21318.25,21263.25,21268.75,9781
2025-01-02 15:30:00+00:00,21263.75,21263.75,21299.0,21225.0,21284.0,10527
2025-01-02 15:35:00+00:00,21255.75,21255.75,21299.0,21231.0,21265.0,6726
2025-01-02 15:40:00+00:00,21241.75,21241.75,21277.5,21209.75,21254.25,7005
2025-01-02 15:45:00+00:00,21293.25,21293.25,21299.0,21213.5,21240.25,7738
2025-01-02 15:50:00+00:00,21314.0,21314.0,21330.5,21253.75,21290.5,8421
2025-01-02 15:55:00+00:00,21275.5,21275.5,21320.0,21260.0,21315.25,4620
2025-01-02 16:00:00+00:00,21202.5,21202.5,21289.0,21186.5,21277.25,8839
2025-01-02 16:05:00+00:00,21228.5,21228.5,21235.25,21197.5,21203.0,5500
2025-01-02 16:10:00+00:00,21249.0,21249.0,21264.25,21196.25,21227.5,5668
2025-01-02 16:15:00+00:00,21270.25,21270.25,21275.5,21227.75,21247.75,4492
2025-01-02 16:20:00+00:00,21288.5,21288.5,21301.5,21225.75,21268.75,6501
2025-01-03 02:00:00+00:00,21235.5,21235.5,21236.0,21233.0,21233.0,0
2025-01-03 02:05:00+00:00,21226.75,21226.75,21235.25,21222.25,21235.25,430
2025-01-03 02:10:00+00:00,21236.25,21236.25,21238.0,21223.5,21224.75,243
2025-01-03 02:15:00+00:00,21241.5,21241.5,21242.75,21234.0,21235.0,377
2025-01-03 02:20:00+00:00,21242.25,21242.25,21249.0,21239.25,21241.25,418
2025-01-03 02:25:00+00:00,21243.75,21243.75,21250.0,21241.0,21242.0,426
2025-01-03 02:30:00+00:00,21232.0,21232.0,21245.0,21228.5,21244.0,586
2025-01-03 02:35:00+00:00,21235.0,21235.0,21238.0,21226.75,21232.5,327
2025-01-03 02:40:00+00:00,21236.75,21236.75,21238.75,21229.75,21234.5,274
2025-01-03 02:45:00+00:00,21228.25,21228.25,21239.5,21227.25,21237.5,230
2025-01-03 02:50:00+00:00,21233.5,21233.5,21233.5,21221.25,21225.5,444
2025-01-03 02:55:00+00:00,21242.5,21242.5,21242.75,21228.75,21233.0,351
2025-01-03 03:00:00+00:00,21250.75,21250.75,21253.0,21242.5,21243.0,613
2025-01-03 03:05:00+00:00,21253.75,21253.75,21259.0,21247.0,21251.0,488
2025-01-03 03:10:00+00:00,21256.75,21256.75,21258.25,21251.0,21253.5,175
2025-01-03 03:15:00+00:00,21251.5,21251.5,21258.0,21249.0,21256.75,257
2025-01-03 03:20:00+00:00,21255.5,21255.5,21257.25,21245.5,21251.5,531
2025-01-03 03:25:00+00:00,21251.25,21251.25,21260.0,21248.5,21256.5,353
2025-01-03 03:30:00+00:00,21254.5,21254.5,21256.5,21247.75,21251.75,274
2025-01-03 03:35:00+00:00,21249.75,21249.75,21254.0,21247.5,21254.0,109
2025-01-03 03:40:00+00:00,21255.0,21255.0,21255.5,21250.0,21250.0,123
2025-01-03 03:45:00+00:00,21254.25,21254.25,21254.75,21248.25,21254.75,91
2025-01-03 03:50:00+00:00,21248.25,21248.25,21254.0,21245.5,21254.0,115
2025-01-03 03:55:00+00:00,21248.0,21248.0,21250.0,21244.0,21248.5,88
2025-01-03 04:00:00+00:00,21244.5,21244.5,21255.25,21241.25,21249.0,276
2025-01-03 04:05:00+00:00,21241.75,21241.75,21244.5,21239.25,21244.0,149
2025-01-03 04:10:00+00:00,21237.75,21237.75,21244.25,21236.5,21242.25,188
2025-01-03 04:15:00+00:00,21244.0,21244.0,21245.5,21237.25,21238.25,161
2025-01-03 04:20:00+00:00,21244.75,21244.75,21247.0,21241.5,21243.75,126
2025-01-03 04:25:00+00:00,21243.75,21243.75,21246.25,21241.75,21243.75,54
2025-01-03 04:30:00+00:00,21244.75,21244.75,21245.75,21242.0,21245.0,41
2025-01-03 04:35:00+00:00,21235.75,21235.75,21244.0,21232.5,21244.0,278
2025-01-03 04:40:00+00:00,21234.0,21234.0,21237.25,21230.0,21235.5,226
2025-01-03 04:45:00+00:00,21234.5,21234.5,21237.0,21233.0,21233.25,107
2025-01-03 04:50:00+00:00,21239.0,21239.0,21240.25,21235.0,21235.0,105
2025-01-03 04:55:00+00:00,21226.0,21226.0,21239.0,21225.25,21239.0,237
2025-01-03 05:05:00+00:00,21219.5,21219.5,21219.5,21219.0,21219.5,772
2025-01-03 05:10:00+00:00,21220.75,21220.75,21223.75,21217.25,21218.75,131
2025-01-03 05:15:00+00:00,21214.5,21214.5,21223.5,21210.75,21220.75,261
2025-01-03 05:20:00+00:00,21219.5,21219.5,21219.5,21207.5,21214.75,236
2025-01-03 05:25:00+00:00,21223.25,21223.25,21225.75,21216.75,21219.75,227
2025-01-03 05:30:00+00:00,21227.25,21227.25,21228.5,21218.25,21222.75,239
2025-01-03 05:35:00+00:00,21229.0,21229.0,21229.75,21224.25,21225.75,172
2025-01-03 05:40:00+00:00,21227.25,21227.25,21229.5,21222.5,21229.0,140
2025-01-03 05:45:00+00:00,21229.0,21229.0,21231.75,21225.25,21226.75,124
2025-01-03 05:50:00+00:00,21219.25,21219.25,21230.75,21218.5,21229.75,222
2025-01-03 05:55:00+00:00,21225.75,21225.75,21227.5,21217.0,21219.25,162
2025-01-03 06:00:00+00:00,21227.0,21227.0,21227.75,21223.0,21226.25,119
2025-01-03 06:05:00+00:00,21225.5,21225.5,21227.5,21220.5,21227.5,98
2025-01-03 06:10:00+00:00,21230.25,21230.25,21231.0,21219.0,21226.0,227
2025-01-03 06:15:00+00:00,21238.0,21238.0,21238.25,21227.75,21231.0,310
2025-01-03 06:20:00+00:00,21237.0,21237.0,21240.25,21233.25,21238.25,142
2025-01-03 06:25:00+00:00,21241.25,21241.25,21243.5,21237.5,21238.25,226
2025-01-03 06:30:00+00:00,21253.75,21253.75,21256.75,21240.75,21240.75,576
2025-01-03 06:35:00+00:00,21245.0,21245.0,21254.25,21240.5,21253.5,233
2025-01-03 06:40:00+00:00,21245.5,21245.5,21249.0,21243.75,21245.0,153
2025-01-03 06:45:00+00:00,21239.25,21239.25,21249.5,21237.0,21245.75,167
2025-01-03 06:50:00+00:00,21244.0,21244.0,21246.75,21239.0,21239.25,170
2025-01-03 06:55:00+00:00,21237.25,21237.25,21247.0,21236.25,21243.5,204
2025-01-03 07:00:00+00:00,21230.25,21230.25,21245.75,21228.75,21235.5,450
2025-01-03 07:05:00+00:00,21223.25,21223.25,21232.0,21220.0,21230.0,574
2025-01-03 07:10:00+00:00,21221.0,21221.0,21222.5,21210.5,21218.0,629
2025-01-03 07:15:00+00:00,21239.0,21239.0,21243.75,21221.75,21223.75,747
2025-01-03 07:20:00+00:00,21228.75,21228.75,21239.0,21224.0,21238.25,326
2025-01-03 07:25:00+00:00,21234.0,21234.0,21234.75,21224.25,21227.5,336
2025-01-03 07:30:00+00:00,21239.25,21239.25,21240.5,21229.5,21233.75,264
2025-01-03 07:35:00+00:00,21238.0,21238.0,21240.75,21236.0,21239.0,133
2025-01-03 07:40:00+00:00,21241.0,21241.0,21245.0,21233.0,21237.75,321
2025-01-03 07:45:00+00:00,21244.25,21244.25,21248.0,21238.5,21241.75,199
2025-01-03 07:50:00+00:00,21244.75,21244.75,21254.0,21243.25,21243.25,366
2025-01-03 07:55:00+00:00,21246.0,21246.0,21249.5,21242.75,21245.25,252
2025-01-03 08:00:00+00:00,21257.5,21257.5,21272.0,21243.75,21245.75,1687
2025-01-03 08:05:00+00:00,21264.0,21264.0,21269.0,21246.0,21255.5,1171
2025-01-03 08:10:00+00:00,21270.75,21270.75,21275.5,21260.0,21264.5,772
2025-01-03 08:15:00+00:00,21263.75,21263.75,21274.0,21256.0,21270.75,741
2025-01-03 08:20:00+00:00,21250.5,21250.5,21265.5,21247.75,21264.0,562
2025-01-03 08:25:00+00:00,21228.5,21228.5,21253.0,21226.75,21250.75,745
2025-01-03 08:30:00+00:00,21230.25,21230.25,21232.25,21213.25,21225.5,998
2025-01-03 08:35:00+00:00,21223.0,21223.0,21232.5,21219.75,21229.25,542
2025-01-03 08:40:00+00:00,21222.75,21222.75,21230.25,21214.0,21224.5,573
2025-01-03 08:45:00+00:00,21220.5,21220.5,21230.25,21218.0,21223.5,598
2025-01-03 08:50:00+00:00,21232.5,21232.5,21233.5,21219.5,21221.25,489
2025-01-03 08:55:00+00:00,21236.75,21236.75,21239.5,21230.0,21231.75,526
2025-01-03 09:00:00+00:00,21244.5,21244.5,21245.0,21228.25,21237.25,745
2025-01-03 09:05:00+00:00,21265.75,21265.75,21268.5,21243.75,21245.5,1002
2025-01-03 09:10:00+00:00,21269.25,21269.25,21272.0,21259.5,21263.5,677
2025-01-03 09:15:00+00:00,21267.5,21267.5,21280.5,21262.25,21269.25,844
2025-01-03 09:20:00+00:00,21286.75,21286.75,21287.5,21264.0,21268.0,878
2025-01-03 09:25:00+00:00,21274.5,21274.5,21288.0,21274.5,21286.0,647
2025-01-03 09:30:00+00:00,21271.25,21271.25,21277.25,21261.25,21274.25,601
2025-01-03 09:35:00+00:00,21271.5,21271.5,21273.75,21266.5,21271.5,314
2025-01-03 09:40:00+00:00,21279.0,21279.0,21283.0,21271.5,21271.5,500
2025-01-03 09:45:00+00:00,21272.0,21272.0,21279.75,21269.0,21278.25,313
2025-01-03 09:50:00+00:00,21275.0,21275.0,21276.5,21267.75,21273.25,254
2025-01-03 09:55:00+00:00,21271.25,21271.25,21279.25,21271.25,21275.25,393
2025-01-03 10:00:00+00:00,21253.75,21253.75,21272.75,21252.75,21270.25,639
2025-01-03 10:05:00+00:00,21261.25,21261.25,21261.75,21253.75,21254.5,290
2025-01-03 10:10:00+00:00,21263.75,21263.75,21266.75,21257.25,21261.25,356
2025-01-03 10:15:00+00:00,21261.75,21261.75,21265.25,21257.25,21263.25,200
2025-01-03 10:20:00+00:00,21252.5,21252.5,21261.5,21248.0,21261.25,374
2025-01-03 10:25:00+00:00,21254.0,21254.0,21256.0,21241.5,21251.75,494
2025-01-03 10:30:00+00:00,21249.5,21249.5,21256.75,21246.25,21254.0,367
2025-01-03 10:35:00+00:00,21252.75,21252.75,21256.5,21244.75,21249.5,384
2025-01-03 10:40:00+00:00,21254.5,21254.5,21255.75,21249.5,21254.0,178
2025-01-03 10:45:00+00:00,21247.5,21247.5,21256.25,21245.25,21255.25,252
2025-01-03 10:50:00+00:00,21233.25,21233.25,21247.75,21231.0,21247.75,613
2025-01-03 10:55:00+00:00,21237.0,21237.0,21240.25,21227.0,21232.75,357
2025-01-03 11:00:00+00:00,21237.25,21237.25,21242.75,21230.5,21238.5,388
2025-01-03 11:05:00+00:00,21220.5,21220.5,21236.75,21220.25,21236.75,449
2025-01-03 11:10:00+00:00,21228.5,21228.5,21229.75,21219.25,21220.75,373
2025-01-03 11:15:00+00:00,21233.75,21233.75,21238.0,21227.0,21228.75,424
2025-01-03 11:20:00+00:00,21242.5,21242.5,21243.5,21232.75,21233.5,326
2025-01-03 11:25:00+00:00,21246.75,21246.75,21252.5,21242.5,21242.5,431
2025-01-03 11:30:00+00:00,21240.25,21240.25,21246.25,21237.75,21246.25,307
